"SIGNAL","TIME1","TIME2","TDIFF","P","A00","A21","A45","A90","A45A","A45B","A45C","A90A","A90B","A90C","TDMAX"
5306,2017-07-07 01:00:00,2017-07-07 02:00:00,60,8,36,3,3,3,3,3,3,3,3,3,4.38166666428248
5306,2017-07-07 02:00:00,2017-07-07 03:00:00,60,8,15,0,0,0,0,0,0,0,0,0,11.9933333317439
5306,2017-07-07 03:00:00,2017-07-07 04:00:00,60,8,20,0,0,0,0,0,0,0,0,0,9.10166666507721
5306,2017-07-07 04:00:00,2017-07-07 05:00:00,60,8,35,1,1,1,1,1,1,1,1,1,8.43500000238419
5306,2017-07-07 05:00:00,2017-07-07 06:00:00,60,8,61,3,3,5,3,3,3,3,3,3,2.18333333333333
5306,2017-07-07 06:00:00,2017-07-07 07:00:00,60,8,60,3,3,6,3,3,3,4,4,4,2.07166666587194
5306,2017-07-07 07:00:00,2017-07-07 08:00:00,60,8,30,3,3,5,3,3,3,4,4,4,1.02833333412806
5306,2017-07-07 08:00:00,2017-07-07 09:00:00,60,8,30,12,12,28,12,12,12,18,18,18,0.995000000794729
5306,2017-07-07 09:00:00,2017-07-07 10:00:00,60,8,30,11,11,27,11,11,11,12,12,12,0.986666667461395
5306,2017-07-07 10:00:00,2017-07-07 11:00:00,60,8,27,9,11,27,9,10,9,12,11,11,1.10666666825612
5306,2017-07-07 11:00:00,2017-07-07 12:00:00,60,8,27,6,7,11,7,7,7,7,7,7,1.05999999841054
5306,2017-07-07 12:00:00,2017-07-07 13:00:00,60,8,28,6,5,11,5,5,5,7,6,6,0.811666667461395
5306,2017-07-07 13:00:00,2017-07-07 14:00:00,60,8,27,10,10,55,10,10,10,18,14,14,1.275
5306,2017-07-07 14:00:00,2017-07-07 15:00:00,60,8,27,9,9,77,9,9,9,17,14,14,1.275
5306,2017-07-07 15:00:00,2017-07-07 16:00:00,60,8,24,10,10,19,10,10,10,15,15,15,1.13833333651225
5306,2017-07-07 16:00:00,2017-07-07 17:00:00,60,8,24,12,13,38,13,13,13,18,18,18,0.963333332538605
5306,2017-07-07 17:00:00,2017-07-07 18:00:00,60,8,24,11,10,29,10,10,10,20,18,16,1.2116666674614
5306,2017-07-07 18:00:00,2017-07-07 19:00:00,60,8,24,11,11,28,11,11,11,19,18,16,1.22166666587194
5306,2017-07-07 19:00:00,2017-07-07 20:00:00,60,8,27,6,6,11,6,6,6,8,7,7,1.15499999920527
5306,2017-07-07 20:00:00,2017-07-07 21:00:00,60,8,27,6,6,14,6,6,6,8,8,8,1.07999999920527
5306,2017-07-07 21:00:00,2017-07-07 22:00:00,60,8,43,6,7,9,7,7,7,7,7,7,1.0883333325386
5306,2017-07-07 22:00:00,2017-07-07 23:00:00,60,8,55,6,5,6,5,5,5,6,6,6,1.04499999682109
5306,2017-07-07 23:00:00,2017-07-08 00:00:00,60,8,60,7,7,14,7,7,7,8,8,8,2.02166666587194
5306,2017-07-08 00:00:00,2017-07-08 01:00:00,60,8,47,2,2,2,2,2,2,2,2,2,6.84333333174388
5306,2017-07-08 01:00:00,2017-07-08 02:00:00,60,8,38,1,1,4,1,1,1,2,2,2,10.2533333301544
5306,2017-07-08 02:00:00,2017-07-08 03:00:00,60,8,23,1,1,1,1,1,1,1,1,1,6.5383333325386
5306,2017-07-08 03:00:00,2017-07-08 04:00:00,60,8,26,1,1,1,1,1,1,1,1,1,7.15666666428248
5306,2017-07-08 04:00:00,2017-07-08 05:00:00,60,8,24,0,0,0,0,0,0,0,0,0,11.8183333317439
5306,2017-07-08 05:00:00,2017-07-08 06:00:00,60,8,56,0,0,0,0,0,0,0,0,0,2.51499999761581
5306,2017-07-08 06:00:00,2017-07-08 07:00:00,60,8,62,4,12,24,4,5,5,3,3,3,1.72666666507721
5306,2017-07-08 07:00:00,2017-07-08 08:00:00,60,8,51,2,2,4,2,2,2,3,2,2,1.43833333651225
5306,2017-07-08 08:00:00,2017-07-08 09:00:00,60,8,26,4,4,6,4,4,4,4,4,4,1.06500000158946
5306,2017-07-08 09:00:00,2017-07-08 10:00:00,60,8,30,3,4,10,3,4,4,4,4,3,1.02333333492279
5306,2017-07-08 10:00:00,2017-07-08 11:00:00,60,8,27,10,10,18,10,10,10,13,13,13,1.07999999920527
5306,2017-07-08 11:00:00,2017-07-08 12:00:00,60,8,27,9,10,36,10,10,10,13,13,13,1.13333333333333
5306,2017-07-08 12:00:00,2017-07-08 13:00:00,60,8,27,10,9,30,9,9,9,15,14,13,1.06833333174388
5306,2017-07-08 13:00:00,2017-07-08 14:00:00,60,8,27,11,12,26,11,12,12,15,13,13,0.908333333333333
5306,2017-07-08 14:00:00,2017-07-08 15:00:00,60,8,27,6,6,10,6,6,6,8,8,8,0.908333333333333
5306,2017-07-08 15:00:00,2017-07-08 16:00:00,60,8,27,10,10,14,10,10,10,12,11,11,0.925
5306,2017-07-08 16:00:00,2017-07-08 17:00:00,60,8,28,7,7,16,7,7,7,8,8,8,1.08166666825612
5306,2017-07-08 17:00:00,2017-07-08 18:00:00,60,8,27,8,8,47,8,9,9,11,11,10,1.16666666666667
5306,2017-07-08 18:00:00,2017-07-08 19:00:00,60,8,27,7,13,26,7,9,9,14,14,12,1.0116666674614
5306,2017-07-08 19:00:00,2017-07-08 20:00:00,60,8,30,9,9,31,9,9,9,17,13,12,0.858333333333333
